,ATTRIBUTE 1,ATTRIBUTE 2,ATTRIBUTE 3,ATTRIBUTE 4,ATTRIBUTE 5,ATTRIBUTE 6,ATTRIBUTE 7,ATTRIBUTE 8,ATTRIBUTE 9,ATTRIBUTE 10,ATTRIBUTE 11,ATTRIBUTE 12,Average
0,0.9947916666666666,1.0,1.0,0.9947916666666666,0.9973958333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9989149305555555
1,0.6062500000000001,0.5958333333333333,0.6256944444444444,0.6465277777777777,0.7236111111111111,0.8736111111111112,0.9465277777777779,0.8798611111111111,0.7743055555555555,0.6895833333333333,0.9569444444444445,0.7979166666666666,0.7597222222222223
2,0.59375,0.5520833333333334,0.6145833333333334,0.6770833333333334,0.7083333333333334,0.8125,0.96875,0.7916666666666666,0.7916666666666666,0.53125,0.96875,0.7916666666666666,0.7335069444444445
3,0.9973958333333334,1.0,1.0,0.9947916666666666,0.9973958333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991319444444445
4,0.6388888888888888,0.6062500000000001,0.6597222222222222,0.7118055555555555,0.7784722222222222,0.8527777777777779,0.9361111111111112,0.8486111111111111,0.7625000000000001,0.7000000000000001,0.9791666666666666,0.7875,0.7718171296296297
5,0.625,0.6041666666666666,0.5833333333333334,0.6666666666666666,0.6875,0.8229166666666666,0.96875,0.8333333333333334,0.75,0.6041666666666666,0.9791666666666666,0.7708333333333334,0.7413194444444445
