,ATTRIBUTE 1,ATTRIBUTE 2,ATTRIBUTE 3,ATTRIBUTE 4,ATTRIBUTE 5,ATTRIBUTE 6,ATTRIBUTE 7,ATTRIBUTE 8,ATTRIBUTE 9,ATTRIBUTE 10,ATTRIBUTE 11,ATTRIBUTE 12,Average
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.7,0.6799999999999999,0.53,0.79,0.8,0.9199999999999999,0.96,0.8800000000000001,0.8699999999999999,0.7699999999999999,0.9800000000000001,0.85,0.8108333333333332
2,0.6375,0.6089285714285714,0.619642857142857,0.7357142857142857,0.7178571428571427,0.8267857142857143,0.9017857142857143,0.95,0.8232142857142857,0.5982142857142857,0.9875,0.8053571428571429,0.7677083333333332
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,0.7,0.73,0.55,0.8300000000000001,0.8099999999999999,0.9099999999999999,0.96,0.8699999999999999,0.89,0.72,0.96,0.85,0.815
5,0.6000000000000001,0.6035714285714286,0.6678571428571429,0.7660714285714285,0.7232142857142857,0.8142857142857144,0.9017857142857143,0.9375,0.8107142857142857,0.5928571428571429,0.9875,0.8410714285714286,0.7705357142857143
