,ATTRIBUTE 1,ATTRIBUTE 2,ATTRIBUTE 3,ATTRIBUTE 4,ATTRIBUTE 5,ATTRIBUTE 6,ATTRIBUTE 7,ATTRIBUTE 8,ATTRIBUTE 9,ATTRIBUTE 10,ATTRIBUTE 11,ATTRIBUTE 12
0,0.7392939814814815,0.6432291666666666,0.7366898148148149,0.7667824074074074,0.8370949074074074,0.8449074074074074,0.9068287037037037,0.9042245370370371,0.8697916666666666,0.7523148148148149,0.9620949074074074,0.8605324074074074
1,0.4847222222222222,0.5319444444444444,0.5423611111111111,0.5854166666666667,0.6715277777777778,0.8708333333333332,0.8708333333333332,0.8736111111111112,0.6833333333333332,0.5291666666666667,0.9048611111111112,0.7118055555555555
2,0.6458333333333334,0.5625,0.6041666666666666,0.6666666666666666,0.71875,0.7291666666666666,0.9375,0.8645833333333334,0.75,0.5625,0.9375,0.65625
