,ATTRIBUTE 1,ATTRIBUTE 2,ATTRIBUTE 3,ATTRIBUTE 4,ATTRIBUTE 5,ATTRIBUTE 6,ATTRIBUTE 7,ATTRIBUTE 8,ATTRIBUTE 9,ATTRIBUTE 10,ATTRIBUTE 11,ATTRIBUTE 12
0,0.2111280487804878,0.35010162601626016,0.0586255081300813,0.3388592479674797,0.6363694105691058,0.7723577235772356,0.9022484756097561,0.8701092479674797,0.6211255081300813,0.4004700203252033,0.6029598577235773,0.48304115853658536
1,0.20253164556962025,0.4430379746835443,0.06329113924050633,0.4810126582278481,0.7341772151898734,0.6962025316455697,0.9493670886075949,0.9746835443037974,0.569620253164557,0.4177215189873418,0.6075949367088608,0.5063291139240507
2,0.225,0.35,0.0375,0.55,0.6125,0.9375,0.8625,0.925,0.6375,0.425,0.5625,0.575
3,0.5072601010101011,0.6769255050505051,0.6576704545454546,0.6846590909090908,0.8702651515151515,0.7990845959595959,0.7630997474747475,0.8082386363636364,0.920138888888889,0.816919191919192,1.0,0.711016414141414
4,0.6545138888888888,0.6822916666666666,0.6822916666666666,0.5920138888888888,0.8315972222222222,0.71875,0.734375,0.734375,0.9583333333333333,0.8107638888888888,1.0,0.7534722222222222
5,0.565625,0.7302083333333333,0.4864583333333333,0.6729166666666666,0.8041666666666667,0.8302083333333333,0.8114583333333334,0.8270833333333334,0.9375,0.8614583333333333,1.0,0.6989583333333333
