,ATTRIBUTE 1,ATTRIBUTE 2,ATTRIBUTE 3,ATTRIBUTE 4,ATTRIBUTE 5,ATTRIBUTE 6,ATTRIBUTE 7,ATTRIBUTE 8,ATTRIBUTE 9,ATTRIBUTE 10,ATTRIBUTE 11,ATTRIBUTE 12,Average
0,0.8104166666666667,0.8125000000000001,0.8874999999999998,0.9270833333333331,0.9562499999999998,0.9020833333333335,0.9666666666666665,0.9166666666666665,0.9416666666666664,0.90625,0.9874999999999999,0.958333333333333,0.9144097222222222
1,0.7181818181818183,0.6272727272727273,0.5727272727272728,0.7136363636363636,0.7886363636363636,0.85,0.9,0.8590909090909091,0.7886363636363636,0.5272727272727272,1.0,0.8386363636363636,0.765340909090909
2,0.6,0.45,0.675,0.675,0.675,0.8,0.925,0.95,0.7,0.6,1.0,0.675,0.7270833333333334
3,0.8479166666666669,0.8041666666666666,0.8916666666666666,0.9083333333333331,0.9583333333333331,0.8770833333333332,0.9624999999999999,0.9208333333333331,0.9395833333333332,0.8916666666666666,0.9874999999999998,0.9541666666666666,0.9119791666666665
4,0.7181818181818183,0.5272727272727272,0.6636363636363636,0.6931818181818181,0.7431818181818182,0.85,0.9,0.8590909090909091,0.8386363636363636,0.4772727272727273,1.0,0.8590909090909091,0.7607954545454546
5,0.625,0.45,0.575,0.6,0.7,0.8,0.925,0.95,0.725,0.6,0.975,0.7,0.7187499999999999
