,ATTRIBUTE 1,ATTRIBUTE 2,ATTRIBUTE 3,ATTRIBUTE 4,ATTRIBUTE 5,ATTRIBUTE 6,ATTRIBUTE 7,ATTRIBUTE 8,ATTRIBUTE 9,ATTRIBUTE 10,ATTRIBUTE 11,ATTRIBUTE 12
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.921875,0.7671875,0.9375,0.8963541666666667,0.9041666666666667,0.96875,0.984375,0.984375,0.9041666666666667,0.8296875,0.9588541666666667,0.9609375
2,0.7890625,0.71875,0.8359375,0.921875,0.8984375,0.8671875,0.984375,0.96875,0.96875,0.84375,1.0,0.9453125
3,1.0,1.0,0.9986979166666666,1.0,0.9986979166666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,0.8586309523809524,0.7105654761904763,0.7566964285714285,0.7782738095238096,0.7991071428571429,0.8936011904761904,0.9776785714285715,0.9315476190476191,0.828125,0.8050595238095237,0.9672619047619048,0.8273809523809524
5,0.7736895161290324,0.6733870967741935,0.8167002688172044,0.853494623655914,0.847614247311828,0.8684475806451614,0.9684139784946236,0.936491935483871,0.9319556451612904,0.7473118279569894,0.9791666666666666,0.8840725806451614
