,ATTRIBUTE 1,ATTRIBUTE 2,ATTRIBUTE 3,ATTRIBUTE 4,ATTRIBUTE 5,ATTRIBUTE 6,ATTRIBUTE 7,ATTRIBUTE 8,ATTRIBUTE 9,ATTRIBUTE 10,ATTRIBUTE 11,ATTRIBUTE 12
0,0.1546875,0.2490625,0.10854166666666666,0.1059375,0.4840625,0.7063541666666667,0.7625000000000001,0.48625,0.5836458333333333,0.2571875,0.33416666666666667,0.5
1,0.11354166666666667,0.1859375,0.11927083333333333,0.10364583333333333,0.48125,0.759375,0.7083333333333333,0.5833333333333333,0.5458333333333334,0.3015625,0.29947916666666663,0.4817708333333333
2,0.140625,0.2109375,0.140625,0.15625,0.4296875,0.6328125,0.75,0.46875,0.609375,0.1875,0.3125,0.4765625
3,0.060009057971014496,0.9448596014492754,0.018342391304347828,0.01381340579710145,0.025362318840579712,0.4500679347826087,0.9802989130434783,0.035212862318840576,0.3754528985507246,0.06634963768115942,0.021059782608695652,0.04732789855072464
4,0.054592803030303026,0.9505208333333334,0.0140625,0.0067708333333333336,0.027083333333333334,0.4525094696969697,0.9796875,0.03792613636363636,0.37987689393939394,0.05923295454545454,0.011458333333333333,0.035416666666666666
5,0.064125,0.9505208333333334,0.0078125,0.0109375,0.024770833333333336,0.4404791666666667,0.9755208333333333,0.0359375,0.38966666666666666,0.05579166666666667,0.013020833333333334,0.03854166666666667
